order_id,customer_id,order_date,status,region_code
1912,119,2023-09-04 21:06:35,DELIVERED,SOUTH
1913,172,2024-02-03 10:58:54,DELIVERED,WEST
1914,294,2024-03-18 06:33:54,SHIPPED,NORTH
1915,207,2023-05-15 09:04:04,DELIVERED,SOUTH
1916,37,2024-12-29 11:59:01,PLACED,NORTH
1917,189,2023-05-10 21:07:59,CANCELLED,SOUTH
1918,380,2024-11-11 13:52:15,DELIVERED,NORTH
1919,516,2023-10-21 13:17:26,DELIVERED,NORTH
1920,157,2024-06-14 06:21:24,SHIPPED,SOUTH
1921,206,2025-09-27 00:00:00,DELIVERED,EAST
1922,231,2023-10-13 18:38:37,SHIPPED,WEST
1923,,2024-11-15 00:00:00,SHIPPED,CENTRAL
1924,165,2023-08-11 16:58:36,SHIPPED,NORTH
1925,420,2025-03-15 18:12:13,DELIVERED,SOUTH
1926,330,2024-07-29 00:00:00,RETURNED,SOUTH
1927,,2023-01-06 07:32:32,CANCELLED,CENTRAL
1928,230,2025-09-03 00:00:00,DELIVERED,NORTH
1929,488,2025-06-06 18:45:40,SHIPPED,CENTRAL
1930,244,2025-11-26 19:39:19,SHIPPED,WEST
1931,157,2024-12-06 14:40:05,DELIVERED,SOUTH
1932,179,2024-08-26 10:31:54,CANCELLED,EAST
1933,443,2024-04-10 19:30:14,DELIVERED,CENTRAL
1934,412,2023-07-14 05:14:26,DELIVERED,WEST
1935,428,2024-12-16 11:43:27,DELIVERED,WEST
1936,346,2024-05-21 10:34:13,PLACED,CENTRAL
1937,223,2023-10-24 15:41:38,RETURNED,CENTRAL
1938,475,2025-05-01 14:34:58,DELIVERED,EAST
1939,219,2024-09-02 05:44:51,PLACED,WEST
1940,423,2023-03-21 01:09:24,SHIPPED,SOUTH
1941,530,2024-11-01 18:04:03,DELIVERED,SOUTH
1942,177,2024-02-29 14:06:26,DELIVERED,SOUTH
1943,589,2023-11-04 06:52:55,SHIPPED,SOUTH
1944,134,2025-01-26 00:55:53,RETURNED,CENTRAL
1945,37,2025-11-16 10:10:06,PLACED,NORTH
1946,,2023-03-23 22:45:48,PLACED,EAST
1947,155,2023-11-27 21:39:27,PLACED,CENTRAL
1948,598,2024-11-24 19:05:22,DELIVERED,EAST
1949,576,2023-09-06 06:14:17,SHIPPED,WEST
1950,420,2023-09-03 21:07:18,DELIVERED,EAST
1951,256,2023-06-26 02:23:00,PLACED,WEST
1952,41,2023-07-30 15:29:14,DELIVERED,WEST
1953,21,2025-06-29 14:12:06,CANCELLED,WEST
1954,187,2024-11-25 21:47:54,RETURNED,CENTRAL
1955,348,2023-05-13 01:25:17,PLACED,SOUTH
1956,404,2023-08-21 05:14:31,RETURNED,SOUTH
1957,329,2024-03-30 03:34:40,RETURNED,NORTH
1958,507,2023-01-25 18:51:55,DELIVERED,SOUTH
1959,259,2023-10-26 07:08:30,RETURNED,NORTH
1960,171,2023-03-22 19:06:47,DELIVERED,EAST
1961,444,2024-06-08 00:00:00,DELIVERED,WEST
1962,341,2025-05-06 00:00:00,CANCELLED,CENTRAL
1963,,2025-06-10 00:00:00,DELIVERED,WEST
1964,37,2025-12-16 02:13:33,DELIVERED,EAST
1965,525,2024-10-21 11:02:14,SHIPPED,EAST
1966,566,2023-10-27 15:57:40,SHIPPED,WEST
1967,87,2025-10-31 22:34:42,CANCELLED,NORTH
1968,,2023-07-19 15:47:24,PLACED,NORTH
1969,67,2023-08-28 05:45:52,SHIPPED,NORTH
1970,10,2023-01-21 21:20:55,SHIPPED,CENTRAL
1971,597,2025-08-30 15:40:59,RETURNED,EAST
1972,109,2025-08-09 14:05:07,DELIVERED,SOUTH
1973,84,2023-10-16 06:43:49,RETURNED,NORTH
1974,239,2023-11-23 00:00:00,PLACED,EAST
1975,198,2025-01-09 12:12:38,DELIVERED,WEST
1976,191,2024-12-29 21:26:01,DELIVERED,NORTH
1977,520,2023-01-10 00:00:00,RETURNED,EAST
1978,556,2025-06-12 21:44:14,DELIVERED,NORTH
1979,330,2023-12-20 17:51:03,DELIVERED,CENTRAL
1980,423,2025-02-26 01:26:49,SHIPPED,EAST
1981,247,2025-04-04 00:00:00,CANCELLED,EAST
1982,166,2023-04-11 00:00:00,DELIVERED,NORTH
1983,441,2023-05-05 04:48:43,CANCELLED,WEST
1984,,2025-11-13 19:13:28,DELIVERED,EAST
1985,68,2025-06-03 05:21:22,CANCELLED,WEST
1986,492,2024-07-29 11:07:50,DELIVERED,EAST
1987,195,2023-12-21 08:37:04,PLACED,EAST
1988,473,2024-05-18 21:18:25,CANCELLED,WEST
1989,476,2024-12-03 10:21:30,DELIVERED,WEST
1990,26,2023-08-05 14:24:09,DELIVERED,SOUTH
1991,15,2024-11-05 18:54:26,DELIVERED,SOUTH
1992,189,2023-12-04 02:06:53,DELIVERED,SOUTH
1993,203,2023-02-03 16:18:50,SHIPPED,CENTRAL
1994,195,2025-01-25 19:19:51,DELIVERED,WEST
1995,164,2025-01-27 01:25:54,PLACED,NORTH
1996,332,2025-01-10 12:40:24,PLACED,CENTRAL
1997,222,2024-10-08 18:28:55,RETURNED,SOUTH
1998,319,2025-11-28 15:30:52,DELIVERED,CENTRAL
1999,289,2024-06-13 21:01:36,CANCELLED,SOUTH
2000,485,2023-04-09 00:00:00,DELIVERED,SOUTH
